datetime,energy,p54.162.13,p55.162.13,cape.13,p59.162.13,lai_lv.13,lai_hv.13,u10n.13,v10n.13,sp.13,stl1.13,u10.13,v10.13,t2m.13,stl2.13,stl3.13,iews.13,inss.13,stl4.13,fsr.13,flsr.13,u100.13,v100.13
10/4/05 06:00,1142.95,2481021.449,6.734359131283151,0,1019816.533,2.8158831840785097,2.5678047151769103,-1.153120324,-0.515373131,99135.99343698981,277.3593617,-1.736232774,-0.2881975,274.0593775,281.2597047,283.5847635,-0.073577222,-0.027928052,281.8324153,0.41004725197849395,-5.958171292,-3.682660639,-1.386252282
10/4/05 12:00,280.78,2491237.265,7.326509403,0,450968.0358,2.818864614,2.568631497,-3.458301579,-1.880381039,99140.05245,285.158205,-3.122139554,-1.723939145,283.5799903,281.5786829,283.46970151867197,-0.287698307,-0.164814126,281.8422676,0.41001417052521505,-5.962598003,-4.041004328,-2.137122658
10/4/05 18:00,887.16,2493017.465,8.167986106048879,0,416242.8601,2.821846044,2.569424761,-2.65097062,-3.582990241,98978.19948,285.2656913,-2.599114224,-3.516267946,283.2961148,283.3371225,283.4177023,-0.201587087,-0.31962008,281.8503813,0.410017479,-5.974093547,-3.570187803,-4.940538367
11/4/05 00:00,636.61,2494987.432,7.835325026,0.075784747,385097.59934379294,2.824827474,2.57024037,-2.260243136,-2.067435103,99097.68654,280.368472,-2.521874197,-2.264212171,278.3507355,282.8460895,283.38949,-0.215718583,-0.178305138,281.8592677,0.410037328,-5.975878137,-4.89161285,-4.253030474
11/4/05 06:00,862.23,2489416.401,7.67881849,0,306160.473,2.827756598,2.571044807,-1.963408539,-1.148505938,98861.88352,278.5112907,-2.825317162,-1.40666355,276.2761711,281.7201932,283.3269804,-0.150102164,-0.084685693,281.86602907726603,0.41012003117570794,-5.973815429,-4.868072024,-2.672959723
11/4/05 12:00,1963.5,2497477.001,8.473546487,0.113677121,230982.2575,2.8307641814193203,2.571860416,-5.293648745,-3.036778467,98769.66792541539,286.0373621,-5.065277961,-2.913026847,285.68253422521303,282.1741088,283.2459391,-0.626193082,-0.369087123,281.875495,0.410017479,-5.986678386,-6.644096584,-3.824959522
11/4/05 18:00,2035.36,2496830.888,9.409875636,0.189461869,280385.0848,2.8337194585713603,2.57265368,-3.803930904,-4.094433601,98742.65015,285.7970389,-3.780518836,-4.071152348,284.5843383,283.8540605,283.2282373,-0.36455381,-0.461411976,281.8814837,0.410020787,-5.987026033,-5.141145609,-6.03665944
12/4/05 00:00,1880.99,2494503.977,8.264193587342241,0.075784747,249418.81985411898,2.8367270415137007,2.573469289,-3.081621062,-2.507255532,98792.11932,281.76528735403303,-3.223655018,-2.615233087,280.17231853054903,283.5219365,283.2312798,-0.285797579,-0.237992645,281.88843824622796,0.41008033343177297,-5.984801089,-5.534015843,-4.484528052
12/4/05 06:00,1318.79,2485169.224,8.161210931309919,0.90941697,227044.35094091398,2.8397084715608902,2.574296071,-2.714551629,-2.055961526,98618.72354910891,281.22126454636003,-2.834144594,-2.138623915,279.8301524,282.7629618,283.2083227,-0.210512242,-0.138717876,281.89635872836203,0.410361526,-5.974719312,-5.111327229,-3.457756468
12/4/05 12:00,568.64,2484500.52,9.385485006641519,3.751344999,121973.8449,2.8426637487129303,2.575089335,-3.615405817,-2.530898053,98498.60227,286.66960479916503,-3.329952009,-2.359881895,285.6685445,283.19097253138403,283.1745785,-0.310424397,-0.265996715,281.9038928,0.410020787,-5.979493671,-4.234562233,-3.067603223
12/4/05 18:00,702.78,2478784.904,9.741859198,0.037892374,197331.0562,2.8456713316552698,2.575904944,-2.844670905,-3.499546048,98178.82850958679,287.0204564,-2.792214293,-3.441123726,285.7705531,284.7541589,283.19393992473897,-0.210512242,-0.280509773,281.9104611,0.410020787,-5.975947667,-3.927485232,-4.547890536
13/4/05 00:00,560.95,2474203.375,9.317733259,0.5304932322383139,266244.42047684896,2.8486004559121603,2.576698208,-1.513166274,-1.248986653,98141.15584,281.8600984,-1.928597223,-1.441104651,279.54569398048403,284.1966237,283.2296202,-0.088948323,-0.076850004,281.91722243739497,0.41013326375702003,-5.960048588,-3.734450457,-3.204306534
14/4/05 00:00,581.32,2438025.561,18.10716745,11.481389240588902,1314264.544,2.860500023,2.579960645,2.9582051904420603,1.8516604493651798,97148.22089824971,283.685845,3.0783956101115604,1.952213501,282.71845437676603,284.4313143,283.24262,0.25169510125600897,0.14002823,281.9452339,0.419640873,-5.83973938,5.343938410786929,3.1264537316899004
14/4/05 06:00,1258.32,2426088.283,15.085439514535699,27.35829383,1353643.61,2.863429147,2.580753909,3.265020527,-0.929812618,96918.63323344731,283.00746431470503,3.3152650279229503,-0.949884103,281.7304278,283.9344816,283.2597687,0.219052172,-0.025202596,281.95257483325696,0.42605536722023396,-5.732733483,5.301041794032799,-1.200655086
14/4/05 12:00,798.29,2423887.884,11.615872530710002,7.1616586352188305,1498809.164,2.8664105775098596,2.5815806910346697,4.150349120033741,-1.770165169,97074.52453,285.23628468985197,3.9221509586509002,-1.678365568,283.1346497,283.90935,283.26281117537997,0.382432097,-0.157932348,281.9597226,0.41960117568548905,-5.826320187,5.030583857,-2.169552275
14/4/05 18:00,536.42,2422053.465,10.69377125,0.151569495,1882039.068,2.869392008,2.582362782,4.651973713,-3.068417723,97131.98486,284.68364269510397,4.610322823,-3.042441893,281.4797779,284.435954,283.28272575387797,0.41234789511246206,-0.267155034,281.96687033759497,0.417034055,-5.876960838,6.582185872,-4.273486079
15/4/05 00:00,624.54,2417602.966,9.724921261,8.374214595,1733114.602,2.872373438,2.583189564,2.379691935,-1.673161295,97299.41896258369,281.242559,2.49210702,-1.734375843,278.1752807,283.6147302,283.295449,0.173269432,-0.111463307,281.9742113,0.42599912874965995,-5.736488076,4.224441339,-3.180358509
15/4/05 06:00,1003.34,2413455.191,10.23238185,8.828923079,2184183.896,2.875145644,2.584027519,3.129356396,-1.311222113,97310.58124,279.7595518,3.2611970086399196,-1.376397128,276.8474195,282.4814878,283.2653005,0.225580758,-0.096950249,281.9803931,0.42599912874965995,-5.740149962,5.5003541230977095,-2.914934562
15/4/05 12:00,1317.2,2422143.831,10.16124251,74.45851438,4181060.497,2.877944004,2.5848096099502404,5.126613342685411,-4.246719251,97437.67894,284.1847439,4.968201617432901,-4.140382439,282.2084111,282.44591686497995,283.2105354,0.619857754,-0.473199577,281.98792722912003,0.424940522,-5.76538917,6.635021949,-5.416006452
15/4/05 18:00,909.33,2431225.56,10.39634108,22.735424238790102,4413754.974,2.880716211,2.5856475646861097,3.6664680645808705,-4.769288504,97605.74726,283.5550362,3.6422478112060697,-4.742927758,280.5972574,283.1762802,283.1823231,0.39210101522828994,-0.470951075,281.9941091,0.425949507,-5.74413632,5.2053091005449295,-6.697225804
16/4/05 00:00,1361.67,2435847.754,10.43631461,9.889909543873731,5534089.381,2.883540724,2.5864184830431203,3.255779102,-2.084819309,97785.73891,280.6812978,3.3472644679067898,-2.148712722,278.204426,282.6276378,283.15742986415796,0.253678469,-0.199018611,282.00009772605597,0.425946198,-5.741262434,4.931712386,-4.16322538
16/4/05 06:00,355.39,2438450.279,10.083328,19.51457247,4332669.899,2.886312931,2.5872676105087997,1.550551211,-1.326867899,97850.80989,279.7605658,1.762740474,-1.485634559,277.5148475,281.8767825,283.1068136,0.110462784,-0.097154658,282.0062796,0.42594289,-5.730068185,3.2681606634652103,-3.282137616
16/4/05 12:00,611.32,2451806.295,11.4478482,0.6441703534324009,3234888.956,2.8891112905007597,2.588105565,3.6816240029105596,-0.302938126,97914.10505,283.8475815,3.4270791630388904,-0.272890344,283.1556343,282.029892,283.0412615,0.35590455241495295,-0.044417067,282.0107228,0.41142344,-5.952330814,4.331682881,-0.486205665
16/4/05 18:00,375.04,2457445.1,19.02181604,3.0692822722367104,3978437.307,2.8918834973867407,2.588876484,3.9152472474072897,1.7678685732050703,97698.47023,283.0003662,3.992770412,1.8057518503942498,282.2824403,282.7328039,283.00779393404997,0.37020132882296003,0.130148449,282.01651823779497,0.41664700190766796,-5.882036491,6.569630765,2.463891699
17/4/05 00:00,945.93,2463070.35,23.23326466,4.016591616,2799571.289,2.894629551,2.5896809201481203,2.353815942,3.088372912,97503.51098,282.1237441,2.399786797,3.1499984508311405,281.8878125,282.59747982358397,282.9815178,0.261116098,0.24816073375650302,282.0217342,0.425896576,-5.737137018,4.354700578,4.864182316
17/4/05 06:00,971.96,2463079.386,23.16686794,28.68452691,2228395.846,2.897401758,2.590451839,4.240915092979471,1.800550882,97238.53384,282.6941315,4.2888571846725805,1.8262773549040299,283.3794704,282.5963199,282.9555182,0.47110516693959004,0.19944319127580395,282.0263705,0.425896576,-5.74089161,6.972440459,3.17834112
17/4/05 12:00,2247.17,2467837.128,16.69115593,11.519281614320299,2338299.238,2.900200118,2.5912897932409904,6.9349755453404605,6.639618651,97088.09683575449,284.741949,6.906558499,6.611850915,286.38610244096003,282.979867,282.93588017836004,1.202885254,1.003180438,282.03100692462397,0.417526969,-5.879788371,10.397369116212301,9.244675273
17/4/05 18:00,2610.74,2452578.919,20.779296365164896,4.395515353,4157254.062,2.9029723249306802,2.592138921,5.42344794,5.912263443863179,96715.55596750868,285.3138574,5.427963686,5.916071101,285.758895,283.845941,282.9455609,0.972814586,0.9805591451201829,282.0368024,0.420335584,-5.86509447,8.577401681,8.83107292
18/4/05 00:00,2240.91,2435472.737,13.49327345,25.95627601,4423778.736,2.9058229905021205,2.592909839,5.520298082,1.74909363,96750.56492,283.9079159,5.570306023,1.764700841,283.5496791,283.9255889,282.97100728210097,0.554737177,0.181727721,282.04066604917597,0.42584695406457596,-5.739802315,8.564846574,2.371093101
18/4/05 06:00,1314.66,2417250.541,12.26696682,10.34461803,3741446.932,2.9085690444929506,2.593747794,5.247860849,2.06618156,96711.37012,282.0122017,5.329390698629781,2.094152583,280.1116962,283.4828859,282.9876028,0.5796119150535419,0.279776034,282.0456888,0.42585026220990396,-5.747056559,8.389075071,3.546043091
18/4/05 12:00,2377.1,2409167.35,9.918013741,102.1199472,3350520.211,2.911393557,2.594529885,8.513041417,0.5499310537490799,96832.88668,285.18304853439497,8.359038827,0.5383889193922899,283.363149,283.4678069,282.9878794,1.308416951,0.168304846,282.0503252,0.420239648,-5.839716204,11.52262061,1.170199417
18/4/05 18:00,1724.44,2414128.414,11.916012771646301,48.54013075,3373610.663,2.9141396111600697,2.59536784,6.767890566681401,1.943101376,96894.78656,284.2709357,6.726331768269019,1.9313401068015301,281.6342482,283.9967307,283.0055812,0.959178933,0.310641834,282.0561206,0.42558561058367206,-5.755330569,9.793677704818819,2.9228955168257897
19/4/05 00:00,2245.82,2420643.764,13.48446572,21.82600727,4289531.923,2.916911818,2.596205794,6.4485068906605605,2.521995459,96965.05814,281.9822881,6.455991672,2.527275517,280.0225115,283.4361024,283.0188576,0.792080193,0.308188922,282.06075702824603,0.4258006400299861,-5.749652327,9.698468140803561,3.610902326
19/4/05 06:00,1933.17,2427760.045,13.75005257,10.68564939,4441499.315,2.919710178,2.596987885,5.486289635,0.6618853447181999,97110.04085,281.4337022,5.491594756,0.6646729556134571,279.9274978,282.8321704,283.0094535,0.48226161095740006,0.064737483,282.0663593,0.42579733188465796,-5.743139731,8.185577706,0.804493114
19/4/05 12:00,1710.43,2441518.187,14.43908784,76.61837968,3440197.083,2.922482385,2.59782584,8.495297879233942,0.836770464,97403.93843,285.0441275,8.347268918,0.820527634,284.573846,282.9810269,282.9881559,1.212554172,0.030669271,282.0713821,0.42470895207177706,-5.767915409,11.31964638,0.8758382727388822
19/4/05 18:00,1788.01,2451209.883,14.75819857,11.140357877007101,3241153.807,2.9253068973894703,2.598596759,5.728045334,-1.256288019,97625.15439,284.8235777,5.6707180584573695,-1.242807404,283.2477335,283.8192629,282.9947941,0.5144913381199601,-0.093679701,282.0767912,0.423011874,-5.771693178,7.989404153782379,-1.736991069
